0.1	0.75	0.7	0.7	0.6	0	0	
1	0.7	0.7	0.9	0.75	0	0	
1.1	0.7	0.7	0.75	0.75	0	0	
2	0.8	0.7	0.75	0.75	0	0	
2.1	0.65	0.7	0.75	0.75	0	0	
3	0.65	0.7	1.3	0.7	0	0	
3.1	0.65	0.7	0.8	0.7	0	0	
4	0.7	0.9	0.6	0.7	1	0	
4.1	0.7	0.75	0.6	0.7	0.5	0	
5	0.75	0.7	0.7	0.7	0.8	0	
5.1	0.75	0.7	0.7	0.7	0.65	0	
6	0.7	0.6	0.6	0.7	0.65	0	
6.1	0.7	0.6	0.6	0.7	0.65	0	
7	0.7	0.3	0.3	0	0.3	0	
7.1	0.5	0.3	0.3	0	0.3	0	
8	0.75	0.7	0.7	0	0.85	0	
